,name1,pic1,name2,pic2,path_x1_1,path_x2_1,path_x3_1,path_x4_1,path_x1_2,path_x2_2,path_x3_2,path_x4_2
234,Nursultan_Nazarbayev,2,Trent_Lott,3,dataset/lfw_funneled/Nursultan_Nazarbayev/Nursultan_Nazarbayev_0002.jpg,dataset/output_x2/Nursultan_Nazarbayev_0002_result.jpg,dataset/output_x3/Nursultan_Nazarbayev_0002_result.jpg,dataset/output_x4/Nursultan_Nazarbayev_0002_result.jpg,dataset/lfw_funneled/Trent_Lott/Trent_Lott_0003.jpg,dataset/output_x2/Trent_Lott_0003_result.jpg,dataset/output_x3/Trent_Lott_0003_result.jpg,dataset/output_x4/Trent_Lott_0003_result.jpg
235,Jeremy_Greenstock,21,Ricardo_Lagos,23,dataset/lfw_funneled/Jeremy_Greenstock/Jeremy_Greenstock_0021.jpg,dataset/output_x2/Jeremy_Greenstock_0021_result.jpg,dataset/output_x3/Jeremy_Greenstock_0021_result.jpg,dataset/output_x4/Jeremy_Greenstock_0021_result.jpg,dataset/lfw_funneled/Ricardo_Lagos/Ricardo_Lagos_0023.jpg,dataset/output_x2/Ricardo_Lagos_0023_result.jpg,dataset/output_x3/Ricardo_Lagos_0023_result.jpg,dataset/output_x4/Ricardo_Lagos_0023_result.jpg
236,Isaiah_Washington,1,Jennifer_Garner,3,dataset/lfw_funneled/Isaiah_Washington/Isaiah_Washington_0001.jpg,dataset/output_x2/Isaiah_Washington_0001_result.jpg,dataset/output_x3/Isaiah_Washington_0001_result.jpg,dataset/output_x4/Isaiah_Washington_0001_result.jpg,dataset/lfw_funneled/Jennifer_Garner/Jennifer_Garner_0003.jpg,dataset/output_x2/Jennifer_Garner_0003_result.jpg,dataset/output_x3/Jennifer_Garner_0003_result.jpg,dataset/output_x4/Jennifer_Garner_0003_result.jpg
237,Abel_Pacheco,4,Bill_Frist,5,dataset/lfw_funneled/Abel_Pacheco/Abel_Pacheco_0004.jpg,dataset/output_x2/Abel_Pacheco_0004_result.jpg,dataset/output_x3/Abel_Pacheco_0004_result.jpg,dataset/output_x4/Abel_Pacheco_0004_result.jpg,dataset/lfw_funneled/Bill_Frist/Bill_Frist_0005.jpg,dataset/output_x2/Bill_Frist_0005_result.jpg,dataset/output_x3/Bill_Frist_0005_result.jpg,dataset/output_x4/Bill_Frist_0005_result.jpg
238,Kate_Winslet,1,Roy_Moore,5,dataset/lfw_funneled/Kate_Winslet/Kate_Winslet_0001.jpg,dataset/output_x2/Kate_Winslet_0001_result.jpg,dataset/output_x3/Kate_Winslet_0001_result.jpg,dataset/output_x4/Kate_Winslet_0001_result.jpg,dataset/lfw_funneled/Roy_Moore/Roy_Moore_0005.jpg,dataset/output_x2/Roy_Moore_0005_result.jpg,dataset/output_x3/Roy_Moore_0005_result.jpg,dataset/output_x4/Roy_Moore_0005_result.jpg
239,Jeremy_Greenstock,5,Lleyton_Hewitt,18,dataset/lfw_funneled/Jeremy_Greenstock/Jeremy_Greenstock_0005.jpg,dataset/output_x2/Jeremy_Greenstock_0005_result.jpg,dataset/output_x3/Jeremy_Greenstock_0005_result.jpg,dataset/output_x4/Jeremy_Greenstock_0005_result.jpg,dataset/lfw_funneled/Lleyton_Hewitt/Lleyton_Hewitt_0018.jpg,dataset/output_x2/Lleyton_Hewitt_0018_result.jpg,dataset/output_x3/Lleyton_Hewitt_0018_result.jpg,dataset/output_x4/Lleyton_Hewitt_0018_result.jpg
240,Brian_Griese,2,Mikhail_Gorbachev,1,dataset/lfw_funneled/Brian_Griese/Brian_Griese_0002.jpg,dataset/output_x2/Brian_Griese_0002_result.jpg,dataset/output_x3/Brian_Griese_0002_result.jpg,dataset/output_x4/Brian_Griese_0002_result.jpg,dataset/lfw_funneled/Mikhail_Gorbachev/Mikhail_Gorbachev_0001.jpg,dataset/output_x2/Mikhail_Gorbachev_0001_result.jpg,dataset/output_x3/Mikhail_Gorbachev_0001_result.jpg,dataset/output_x4/Mikhail_Gorbachev_0001_result.jpg
241,Bill_Frist,9,Matthew_Broderick,1,dataset/lfw_funneled/Bill_Frist/Bill_Frist_0009.jpg,dataset/output_x2/Bill_Frist_0009_result.jpg,dataset/output_x3/Bill_Frist_0009_result.jpg,dataset/output_x4/Bill_Frist_0009_result.jpg,dataset/lfw_funneled/Matthew_Broderick/Matthew_Broderick_0001.jpg,dataset/output_x2/Matthew_Broderick_0001_result.jpg,dataset/output_x3/Matthew_Broderick_0001_result.jpg,dataset/output_x4/Matthew_Broderick_0001_result.jpg
242,Demi_Moore,1,Tommy_Thompson,2,dataset/lfw_funneled/Demi_Moore/Demi_Moore_0001.jpg,dataset/output_x2/Demi_Moore_0001_result.jpg,dataset/output_x3/Demi_Moore_0001_result.jpg,dataset/output_x4/Demi_Moore_0001_result.jpg,dataset/lfw_funneled/Tommy_Thompson/Tommy_Thompson_0002.jpg,dataset/output_x2/Tommy_Thompson_0002_result.jpg,dataset/output_x3/Tommy_Thompson_0002_result.jpg,dataset/output_x4/Tommy_Thompson_0002_result.jpg
243,Joseph_Blatter,2,Trent_Lott,7,dataset/lfw_funneled/Joseph_Blatter/Joseph_Blatter_0002.jpg,dataset/output_x2/Joseph_Blatter_0002_result.jpg,dataset/output_x3/Joseph_Blatter_0002_result.jpg,dataset/output_x4/Joseph_Blatter_0002_result.jpg,dataset/lfw_funneled/Trent_Lott/Trent_Lott_0007.jpg,dataset/output_x2/Trent_Lott_0007_result.jpg,dataset/output_x3/Trent_Lott_0007_result.jpg,dataset/output_x4/Trent_Lott_0007_result.jpg
244,Angela_Bassett,3,Joseph_Ralston,1,dataset/lfw_funneled/Angela_Bassett/Angela_Bassett_0003.jpg,dataset/output_x2/Angela_Bassett_0003_result.jpg,dataset/output_x3/Angela_Bassett_0003_result.jpg,dataset/output_x4/Angela_Bassett_0003_result.jpg,dataset/lfw_funneled/Joseph_Ralston/Joseph_Ralston_0001.jpg,dataset/output_x2/Joseph_Ralston_0001_result.jpg,dataset/output_x3/Joseph_Ralston_0001_result.jpg,dataset/output_x4/Joseph_Ralston_0001_result.jpg
245,Amber_Tamblyn,2,Robert_Fico,1,dataset/lfw_funneled/Amber_Tamblyn/Amber_Tamblyn_0002.jpg,dataset/output_x2/Amber_Tamblyn_0002_result.jpg,dataset/output_x3/Amber_Tamblyn_0002_result.jpg,dataset/output_x4/Amber_Tamblyn_0002_result.jpg,dataset/lfw_funneled/Robert_Fico/Robert_Fico_0001.jpg,dataset/output_x2/Robert_Fico_0001_result.jpg,dataset/output_x3/Robert_Fico_0001_result.jpg,dataset/output_x4/Robert_Fico_0001_result.jpg
246,Harbhajan_Singh,1,Tommy_Thompson,9,dataset/lfw_funneled/Harbhajan_Singh/Harbhajan_Singh_0001.jpg,dataset/output_x2/Harbhajan_Singh_0001_result.jpg,dataset/output_x3/Harbhajan_Singh_0001_result.jpg,dataset/output_x4/Harbhajan_Singh_0001_result.jpg,dataset/lfw_funneled/Tommy_Thompson/Tommy_Thompson_0009.jpg,dataset/output_x2/Tommy_Thompson_0009_result.jpg,dataset/output_x3/Tommy_Thompson_0009_result.jpg,dataset/output_x4/Tommy_Thompson_0009_result.jpg
247,John_Manley,5,Kristin_Davis,3,dataset/lfw_funneled/John_Manley/John_Manley_0005.jpg,dataset/output_x2/John_Manley_0005_result.jpg,dataset/output_x3/John_Manley_0005_result.jpg,dataset/output_x4/John_Manley_0005_result.jpg,dataset/lfw_funneled/Kristin_Davis/Kristin_Davis_0003.jpg,dataset/output_x2/Kristin_Davis_0003_result.jpg,dataset/output_x3/Kristin_Davis_0003_result.jpg,dataset/output_x4/Kristin_Davis_0003_result.jpg
248,Isaiah_Washington,1,Kathy_Winters,2,dataset/lfw_funneled/Isaiah_Washington/Isaiah_Washington_0001.jpg,dataset/output_x2/Isaiah_Washington_0001_result.jpg,dataset/output_x3/Isaiah_Washington_0001_result.jpg,dataset/output_x4/Isaiah_Washington_0001_result.jpg,dataset/lfw_funneled/Kathy_Winters/Kathy_Winters_0002.jpg,dataset/output_x2/Kathy_Winters_0002_result.jpg,dataset/output_x3/Kathy_Winters_0002_result.jpg,dataset/output_x4/Kathy_Winters_0002_result.jpg
249,Jennifer_Garner,7,Tommy_Haas,5,dataset/lfw_funneled/Jennifer_Garner/Jennifer_Garner_0007.jpg,dataset/output_x2/Jennifer_Garner_0007_result.jpg,dataset/output_x3/Jennifer_Garner_0007_result.jpg,dataset/output_x4/Jennifer_Garner_0007_result.jpg,dataset/lfw_funneled/Tommy_Haas/Tommy_Haas_0005.jpg,dataset/output_x2/Tommy_Haas_0005_result.jpg,dataset/output_x3/Tommy_Haas_0005_result.jpg,dataset/output_x4/Tommy_Haas_0005_result.jpg
250,Augusto_Pinochet,1,Jimmy_Carter,6,dataset/lfw_funneled/Augusto_Pinochet/Augusto_Pinochet_0001.jpg,dataset/output_x2/Augusto_Pinochet_0001_result.jpg,dataset/output_x3/Augusto_Pinochet_0001_result.jpg,dataset/output_x4/Augusto_Pinochet_0001_result.jpg,dataset/lfw_funneled/Jimmy_Carter/Jimmy_Carter_0006.jpg,dataset/output_x2/Jimmy_Carter_0006_result.jpg,dataset/output_x3/Jimmy_Carter_0006_result.jpg,dataset/output_x4/Jimmy_Carter_0006_result.jpg
251,Kate_Winslet,3,Vaclav_Havel,5,dataset/lfw_funneled/Kate_Winslet/Kate_Winslet_0003.jpg,dataset/output_x2/Kate_Winslet_0003_result.jpg,dataset/output_x3/Kate_Winslet_0003_result.jpg,dataset/output_x4/Kate_Winslet_0003_result.jpg,dataset/lfw_funneled/Vaclav_Havel/Vaclav_Havel_0005.jpg,dataset/output_x2/Vaclav_Havel_0005_result.jpg,dataset/output_x3/Vaclav_Havel_0005_result.jpg,dataset/output_x4/Vaclav_Havel_0005_result.jpg
252,Boris_Becker,6,John_Manley,2,dataset/lfw_funneled/Boris_Becker/Boris_Becker_0006.jpg,dataset/output_x2/Boris_Becker_0006_result.jpg,dataset/output_x3/Boris_Becker_0006_result.jpg,dataset/output_x4/Boris_Becker_0006_result.jpg,dataset/lfw_funneled/John_Manley/John_Manley_0002.jpg,dataset/output_x2/John_Manley_0002_result.jpg,dataset/output_x3/John_Manley_0002_result.jpg,dataset/output_x4/John_Manley_0002_result.jpg
253,Gene_Robinson,1,Lance_Armstrong,10,dataset/lfw_funneled/Gene_Robinson/Gene_Robinson_0001.jpg,dataset/output_x2/Gene_Robinson_0001_result.jpg,dataset/output_x3/Gene_Robinson_0001_result.jpg,dataset/output_x4/Gene_Robinson_0001_result.jpg,dataset/lfw_funneled/Lance_Armstrong/Lance_Armstrong_0010.jpg,dataset/output_x2/Lance_Armstrong_0010_result.jpg,dataset/output_x3/Lance_Armstrong_0010_result.jpg,dataset/output_x4/Lance_Armstrong_0010_result.jpg
254,Jeremy_Greenstock,2,Lance_Armstrong,5,dataset/lfw_funneled/Jeremy_Greenstock/Jeremy_Greenstock_0002.jpg,dataset/output_x2/Jeremy_Greenstock_0002_result.jpg,dataset/output_x3/Jeremy_Greenstock_0002_result.jpg,dataset/output_x4/Jeremy_Greenstock_0002_result.jpg,dataset/lfw_funneled/Lance_Armstrong/Lance_Armstrong_0005.jpg,dataset/output_x2/Lance_Armstrong_0005_result.jpg,dataset/output_x3/Lance_Armstrong_0005_result.jpg,dataset/output_x4/Lance_Armstrong_0005_result.jpg
255,Jeffrey_Archer,2,Mario_Dumont,1,dataset/lfw_funneled/Jeffrey_Archer/Jeffrey_Archer_0002.jpg,dataset/output_x2/Jeffrey_Archer_0002_result.jpg,dataset/output_x3/Jeffrey_Archer_0002_result.jpg,dataset/output_x4/Jeffrey_Archer_0002_result.jpg,dataset/lfw_funneled/Mario_Dumont/Mario_Dumont_0001.jpg,dataset/output_x2/Mario_Dumont_0001_result.jpg,dataset/output_x3/Mario_Dumont_0001_result.jpg,dataset/output_x4/Mario_Dumont_0001_result.jpg
256,Abel_Pacheco,4,Hugo_Chavez,50,dataset/lfw_funneled/Abel_Pacheco/Abel_Pacheco_0004.jpg,dataset/output_x2/Abel_Pacheco_0004_result.jpg,dataset/output_x3/Abel_Pacheco_0004_result.jpg,dataset/output_x4/Abel_Pacheco_0004_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0050.jpg,dataset/output_x2/Hugo_Chavez_0050_result.jpg,dataset/output_x3/Hugo_Chavez_0050_result.jpg,dataset/output_x4/Hugo_Chavez_0050_result.jpg
257,James_Jones,2,Justin_Guarini,1,dataset/lfw_funneled/James_Jones/James_Jones_0002.jpg,dataset/output_x2/James_Jones_0002_result.jpg,dataset/output_x3/James_Jones_0002_result.jpg,dataset/output_x4/James_Jones_0002_result.jpg,dataset/lfw_funneled/Justin_Guarini/Justin_Guarini_0001.jpg,dataset/output_x2/Justin_Guarini_0001_result.jpg,dataset/output_x3/Justin_Guarini_0001_result.jpg,dataset/output_x4/Justin_Guarini_0001_result.jpg
258,Mark_Wahlberg,1,Marlene_Weingartner,1,dataset/lfw_funneled/Mark_Wahlberg/Mark_Wahlberg_0001.jpg,dataset/output_x2/Mark_Wahlberg_0001_result.jpg,dataset/output_x3/Mark_Wahlberg_0001_result.jpg,dataset/output_x4/Mark_Wahlberg_0001_result.jpg,dataset/lfw_funneled/Marlene_Weingartner/Marlene_Weingartner_0001.jpg,dataset/output_x2/Marlene_Weingartner_0001_result.jpg,dataset/output_x3/Marlene_Weingartner_0001_result.jpg,dataset/output_x4/Marlene_Weingartner_0001_result.jpg
259,Anders_Fogh_Rasmussen,1,Steve_Ballmer,2,dataset/lfw_funneled/Anders_Fogh_Rasmussen/Anders_Fogh_Rasmussen_0001.jpg,dataset/output_x2/Anders_Fogh_Rasmussen_0001_result.jpg,dataset/output_x3/Anders_Fogh_Rasmussen_0001_result.jpg,dataset/output_x4/Anders_Fogh_Rasmussen_0001_result.jpg,dataset/lfw_funneled/Steve_Ballmer/Steve_Ballmer_0002.jpg,dataset/output_x2/Steve_Ballmer_0002_result.jpg,dataset/output_x3/Steve_Ballmer_0002_result.jpg,dataset/output_x4/Steve_Ballmer_0002_result.jpg
260,Jacques_Rogge,4,Jennifer_Garner,4,dataset/lfw_funneled/Jacques_Rogge/Jacques_Rogge_0004.jpg,dataset/output_x2/Jacques_Rogge_0004_result.jpg,dataset/output_x3/Jacques_Rogge_0004_result.jpg,dataset/output_x4/Jacques_Rogge_0004_result.jpg,dataset/lfw_funneled/Jennifer_Garner/Jennifer_Garner_0004.jpg,dataset/output_x2/Jennifer_Garner_0004_result.jpg,dataset/output_x3/Jennifer_Garner_0004_result.jpg,dataset/output_x4/Jennifer_Garner_0004_result.jpg
261,Jennifer_Garner,1,Paul_William_Hurley,2,dataset/lfw_funneled/Jennifer_Garner/Jennifer_Garner_0001.jpg,dataset/output_x2/Jennifer_Garner_0001_result.jpg,dataset/output_x3/Jennifer_Garner_0001_result.jpg,dataset/output_x4/Jennifer_Garner_0001_result.jpg,dataset/lfw_funneled/Paul_William_Hurley/Paul_William_Hurley_0002.jpg,dataset/output_x2/Paul_William_Hurley_0002_result.jpg,dataset/output_x3/Paul_William_Hurley_0002_result.jpg,dataset/output_x4/Paul_William_Hurley_0002_result.jpg
262,Bob_Graham,2,Cathy_Freeman,2,dataset/lfw_funneled/Bob_Graham/Bob_Graham_0002.jpg,dataset/output_x2/Bob_Graham_0002_result.jpg,dataset/output_x3/Bob_Graham_0002_result.jpg,dataset/output_x4/Bob_Graham_0002_result.jpg,dataset/lfw_funneled/Cathy_Freeman/Cathy_Freeman_0002.jpg,dataset/output_x2/Cathy_Freeman_0002_result.jpg,dataset/output_x3/Cathy_Freeman_0002_result.jpg,dataset/output_x4/Cathy_Freeman_0002_result.jpg
263,Antony_Leung,3,Corinne_Coman,2,dataset/lfw_funneled/Antony_Leung/Antony_Leung_0003.jpg,dataset/output_x2/Antony_Leung_0003_result.jpg,dataset/output_x3/Antony_Leung_0003_result.jpg,dataset/output_x4/Antony_Leung_0003_result.jpg,dataset/lfw_funneled/Corinne_Coman/Corinne_Coman_0002.jpg,dataset/output_x2/Corinne_Coman_0002_result.jpg,dataset/output_x3/Corinne_Coman_0002_result.jpg,dataset/output_x4/Corinne_Coman_0002_result.jpg
264,Brad_Johnson,1,Emmanuelle_Beart,1,dataset/lfw_funneled/Brad_Johnson/Brad_Johnson_0001.jpg,dataset/output_x2/Brad_Johnson_0001_result.jpg,dataset/output_x3/Brad_Johnson_0001_result.jpg,dataset/output_x4/Brad_Johnson_0001_result.jpg,dataset/lfw_funneled/Emmanuelle_Beart/Emmanuelle_Beart_0001.jpg,dataset/output_x2/Emmanuelle_Beart_0001_result.jpg,dataset/output_x3/Emmanuelle_Beart_0001_result.jpg,dataset/output_x4/Emmanuelle_Beart_0001_result.jpg
265,Abel_Pacheco,1,Patricia_Heaton,1,dataset/lfw_funneled/Abel_Pacheco/Abel_Pacheco_0001.jpg,dataset/output_x2/Abel_Pacheco_0001_result.jpg,dataset/output_x3/Abel_Pacheco_0001_result.jpg,dataset/output_x4/Abel_Pacheco_0001_result.jpg,dataset/lfw_funneled/Patricia_Heaton/Patricia_Heaton_0001.jpg,dataset/output_x2/Patricia_Heaton_0001_result.jpg,dataset/output_x3/Patricia_Heaton_0001_result.jpg,dataset/output_x4/Patricia_Heaton_0001_result.jpg
266,Pamela_Anderson,2,Vincent_Gallo,1,dataset/lfw_funneled/Pamela_Anderson/Pamela_Anderson_0002.jpg,dataset/output_x2/Pamela_Anderson_0002_result.jpg,dataset/output_x3/Pamela_Anderson_0002_result.jpg,dataset/output_x4/Pamela_Anderson_0002_result.jpg,dataset/lfw_funneled/Vincent_Gallo/Vincent_Gallo_0001.jpg,dataset/output_x2/Vincent_Gallo_0001_result.jpg,dataset/output_x3/Vincent_Gallo_0001_result.jpg,dataset/output_x4/Vincent_Gallo_0001_result.jpg
267,Kate_Winslet,1,Tommy_Thompson,4,dataset/lfw_funneled/Kate_Winslet/Kate_Winslet_0001.jpg,dataset/output_x2/Kate_Winslet_0001_result.jpg,dataset/output_x3/Kate_Winslet_0001_result.jpg,dataset/output_x4/Kate_Winslet_0001_result.jpg,dataset/lfw_funneled/Tommy_Thompson/Tommy_Thompson_0004.jpg,dataset/output_x2/Tommy_Thompson_0004_result.jpg,dataset/output_x3/Tommy_Thompson_0004_result.jpg,dataset/output_x4/Tommy_Thompson_0004_result.jpg
268,Bertrand_Bonello,1,Vitali_Klitschko,4,dataset/lfw_funneled/Bertrand_Bonello/Bertrand_Bonello_0001.jpg,dataset/output_x2/Bertrand_Bonello_0001_result.jpg,dataset/output_x3/Bertrand_Bonello_0001_result.jpg,dataset/output_x4/Bertrand_Bonello_0001_result.jpg,dataset/lfw_funneled/Vitali_Klitschko/Vitali_Klitschko_0004.jpg,dataset/output_x2/Vitali_Klitschko_0004_result.jpg,dataset/output_x3/Vitali_Klitschko_0004_result.jpg,dataset/output_x4/Vitali_Klitschko_0004_result.jpg
269,Gordon_Brown,13,Grant_Hackett,3,dataset/lfw_funneled/Gordon_Brown/Gordon_Brown_0013.jpg,dataset/output_x2/Gordon_Brown_0013_result.jpg,dataset/output_x3/Gordon_Brown_0013_result.jpg,dataset/output_x4/Gordon_Brown_0013_result.jpg,dataset/lfw_funneled/Grant_Hackett/Grant_Hackett_0003.jpg,dataset/output_x2/Grant_Hackett_0003_result.jpg,dataset/output_x3/Grant_Hackett_0003_result.jpg,dataset/output_x4/Grant_Hackett_0003_result.jpg
270,Kate_Winslet,4,Sean_Hayes,1,dataset/lfw_funneled/Kate_Winslet/Kate_Winslet_0004.jpg,dataset/output_x2/Kate_Winslet_0004_result.jpg,dataset/output_x3/Kate_Winslet_0004_result.jpg,dataset/output_x4/Kate_Winslet_0004_result.jpg,dataset/lfw_funneled/Sean_Hayes/Sean_Hayes_0001.jpg,dataset/output_x2/Sean_Hayes_0001_result.jpg,dataset/output_x3/Sean_Hayes_0001_result.jpg,dataset/output_x4/Sean_Hayes_0001_result.jpg
271,Grant_Hackett,3,Woody_Allen,5,dataset/lfw_funneled/Grant_Hackett/Grant_Hackett_0003.jpg,dataset/output_x2/Grant_Hackett_0003_result.jpg,dataset/output_x3/Grant_Hackett_0003_result.jpg,dataset/output_x4/Grant_Hackett_0003_result.jpg,dataset/lfw_funneled/Woody_Allen/Woody_Allen_0005.jpg,dataset/output_x2/Woody_Allen_0005_result.jpg,dataset/output_x3/Woody_Allen_0005_result.jpg,dataset/output_x4/Woody_Allen_0005_result.jpg
272,Lleyton_Hewitt,13,Pervez_Musharraf,4,dataset/lfw_funneled/Lleyton_Hewitt/Lleyton_Hewitt_0013.jpg,dataset/output_x2/Lleyton_Hewitt_0013_result.jpg,dataset/output_x3/Lleyton_Hewitt_0013_result.jpg,dataset/output_x4/Lleyton_Hewitt_0013_result.jpg,dataset/lfw_funneled/Pervez_Musharraf/Pervez_Musharraf_0004.jpg,dataset/output_x2/Pervez_Musharraf_0004_result.jpg,dataset/output_x3/Pervez_Musharraf_0004_result.jpg,dataset/output_x4/Pervez_Musharraf_0004_result.jpg
273,Benjamin_Netanyahu,4,Fred_Thompson,3,dataset/lfw_funneled/Benjamin_Netanyahu/Benjamin_Netanyahu_0004.jpg,dataset/output_x2/Benjamin_Netanyahu_0004_result.jpg,dataset/output_x3/Benjamin_Netanyahu_0004_result.jpg,dataset/output_x4/Benjamin_Netanyahu_0004_result.jpg,dataset/lfw_funneled/Fred_Thompson/Fred_Thompson_0003.jpg,dataset/output_x2/Fred_Thompson_0003_result.jpg,dataset/output_x3/Fred_Thompson_0003_result.jpg,dataset/output_x4/Fred_Thompson_0003_result.jpg
274,Edmund_Stoiber,9,Jimmy_Carter,6,dataset/lfw_funneled/Edmund_Stoiber/Edmund_Stoiber_0009.jpg,dataset/output_x2/Edmund_Stoiber_0009_result.jpg,dataset/output_x3/Edmund_Stoiber_0009_result.jpg,dataset/output_x4/Edmund_Stoiber_0009_result.jpg,dataset/lfw_funneled/Jimmy_Carter/Jimmy_Carter_0006.jpg,dataset/output_x2/Jimmy_Carter_0006_result.jpg,dataset/output_x3/Jimmy_Carter_0006_result.jpg,dataset/output_x4/Jimmy_Carter_0006_result.jpg
275,Lleyton_Hewitt,27,Mike_Krzyzewski,6,dataset/lfw_funneled/Lleyton_Hewitt/Lleyton_Hewitt_0027.jpg,dataset/output_x2/Lleyton_Hewitt_0027_result.jpg,dataset/output_x3/Lleyton_Hewitt_0027_result.jpg,dataset/output_x4/Lleyton_Hewitt_0027_result.jpg,dataset/lfw_funneled/Mike_Krzyzewski/Mike_Krzyzewski_0006.jpg,dataset/output_x2/Mike_Krzyzewski_0006_result.jpg,dataset/output_x3/Mike_Krzyzewski_0006_result.jpg,dataset/output_x4/Mike_Krzyzewski_0006_result.jpg
276,Barbara_Brezigar,1,Lindsey_Graham,2,dataset/lfw_funneled/Barbara_Brezigar/Barbara_Brezigar_0001.jpg,dataset/output_x2/Barbara_Brezigar_0001_result.jpg,dataset/output_x3/Barbara_Brezigar_0001_result.jpg,dataset/output_x4/Barbara_Brezigar_0001_result.jpg,dataset/lfw_funneled/Lindsey_Graham/Lindsey_Graham_0002.jpg,dataset/output_x2/Lindsey_Graham_0002_result.jpg,dataset/output_x3/Lindsey_Graham_0002_result.jpg,dataset/output_x4/Lindsey_Graham_0002_result.jpg
277,Doris_Roberts,1,Grant_Hackett,2,dataset/lfw_funneled/Doris_Roberts/Doris_Roberts_0001.jpg,dataset/output_x2/Doris_Roberts_0001_result.jpg,dataset/output_x3/Doris_Roberts_0001_result.jpg,dataset/output_x4/Doris_Roberts_0001_result.jpg,dataset/lfw_funneled/Grant_Hackett/Grant_Hackett_0002.jpg,dataset/output_x2/Grant_Hackett_0002_result.jpg,dataset/output_x3/Grant_Hackett_0002_result.jpg,dataset/output_x4/Grant_Hackett_0002_result.jpg
278,Gregg_Popovich,1,Pervez_Musharraf,2,dataset/lfw_funneled/Gregg_Popovich/Gregg_Popovich_0001.jpg,dataset/output_x2/Gregg_Popovich_0001_result.jpg,dataset/output_x3/Gregg_Popovich_0001_result.jpg,dataset/output_x4/Gregg_Popovich_0001_result.jpg,dataset/lfw_funneled/Pervez_Musharraf/Pervez_Musharraf_0002.jpg,dataset/output_x2/Pervez_Musharraf_0002_result.jpg,dataset/output_x3/Pervez_Musharraf_0002_result.jpg,dataset/output_x4/Pervez_Musharraf_0002_result.jpg
279,Nestor_Kirchner,25,Trent_Lott,2,dataset/lfw_funneled/Nestor_Kirchner/Nestor_Kirchner_0025.jpg,dataset/output_x2/Nestor_Kirchner_0025_result.jpg,dataset/output_x3/Nestor_Kirchner_0025_result.jpg,dataset/output_x4/Nestor_Kirchner_0025_result.jpg,dataset/lfw_funneled/Trent_Lott/Trent_Lott_0002.jpg,dataset/output_x2/Trent_Lott_0002_result.jpg,dataset/output_x3/Trent_Lott_0002_result.jpg,dataset/output_x4/Trent_Lott_0002_result.jpg
280,Edmund_Stoiber,11,Lance_Armstrong,1,dataset/lfw_funneled/Edmund_Stoiber/Edmund_Stoiber_0011.jpg,dataset/output_x2/Edmund_Stoiber_0011_result.jpg,dataset/output_x3/Edmund_Stoiber_0011_result.jpg,dataset/output_x4/Edmund_Stoiber_0011_result.jpg,dataset/lfw_funneled/Lance_Armstrong/Lance_Armstrong_0001.jpg,dataset/output_x2/Lance_Armstrong_0001_result.jpg,dataset/output_x3/Lance_Armstrong_0001_result.jpg,dataset/output_x4/Lance_Armstrong_0001_result.jpg
281,David_Caruso,1,Trent_Lott,8,dataset/lfw_funneled/David_Caruso/David_Caruso_0001.jpg,dataset/output_x2/David_Caruso_0001_result.jpg,dataset/output_x3/David_Caruso_0001_result.jpg,dataset/output_x4/David_Caruso_0001_result.jpg,dataset/lfw_funneled/Trent_Lott/Trent_Lott_0008.jpg,dataset/output_x2/Trent_Lott_0008_result.jpg,dataset/output_x3/Trent_Lott_0008_result.jpg,dataset/output_x4/Trent_Lott_0008_result.jpg
282,Anthony_Fauci,1,Robert_Evans,2,dataset/lfw_funneled/Anthony_Fauci/Anthony_Fauci_0001.jpg,dataset/output_x2/Anthony_Fauci_0001_result.jpg,dataset/output_x3/Anthony_Fauci_0001_result.jpg,dataset/output_x4/Anthony_Fauci_0001_result.jpg,dataset/lfw_funneled/Robert_Evans/Robert_Evans_0002.jpg,dataset/output_x2/Robert_Evans_0002_result.jpg,dataset/output_x3/Robert_Evans_0002_result.jpg,dataset/output_x4/Robert_Evans_0002_result.jpg
283,Lance_Armstrong,5,Patty_Schnyder,1,dataset/lfw_funneled/Lance_Armstrong/Lance_Armstrong_0005.jpg,dataset/output_x2/Lance_Armstrong_0005_result.jpg,dataset/output_x3/Lance_Armstrong_0005_result.jpg,dataset/output_x4/Lance_Armstrong_0005_result.jpg,dataset/lfw_funneled/Patty_Schnyder/Patty_Schnyder_0001.jpg,dataset/output_x2/Patty_Schnyder_0001_result.jpg,dataset/output_x3/Patty_Schnyder_0001_result.jpg,dataset/output_x4/Patty_Schnyder_0001_result.jpg
284,Jack_Grubman,2,Paul_Bremer,17,dataset/lfw_funneled/Jack_Grubman/Jack_Grubman_0002.jpg,dataset/output_x2/Jack_Grubman_0002_result.jpg,dataset/output_x3/Jack_Grubman_0002_result.jpg,dataset/output_x4/Jack_Grubman_0002_result.jpg,dataset/lfw_funneled/Paul_Bremer/Paul_Bremer_0017.jpg,dataset/output_x2/Paul_Bremer_0017_result.jpg,dataset/output_x3/Paul_Bremer_0017_result.jpg,dataset/output_x4/Paul_Bremer_0017_result.jpg
